country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","14-04-2025 10:00:00",22.9682591,76.064118,NO2,60,124,83
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","14-04-2025 10:00:00",26.203442,78.193251,SO2,8,16,12
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","14-04-2025 10:00:00",26.203442,78.193251,CO,12,48,29
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","14-04-2025 10:00:00",26.259242,78.216432,NH3,6,11,9
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","14-04-2025 10:00:00",26.200388,78.147714,SO2,7,16,11
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","14-04-2025 10:00:00",22.7289,75.8076,PM2.5,30,77,42
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","14-04-2025 10:00:00",13.940000,75.555917,PM2.5,24,45,34
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","14-04-2025 10:00:00",13.377516,77.099072,OZONE,5,7,6
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","14-04-2025 10:00:00",16.7602,77.1428,NH3,2,3,3
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","14-04-2025 10:00:00",16.7602,77.1428,SO2,3,25,14
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","14-04-2025 10:00:00",10.073232,76.302765,NO2,7,8,8
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","14-04-2025 10:00:00",22.4310,75.5213,NO2,51,115,69
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","14-04-2025 10:00:00",22.6780,75.8559,PM2.5,34,87,54
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","14-04-2025 10:00:00",22.6780,75.8559,NO2,32,48,39
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","14-04-2025 10:00:00",22.7084,75.8815,CO,16,19,17
India,"Madhya Pradesh",Indore,"Vijay Nagar Scheme-78, Indore - Glenmark","14-04-2025 10:00:00",22.76726,75.88710,PM10,38,43,41
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","14-04-2025 10:00:00",13.0270199,77.494094,OZONE,26,30,29
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","14-04-2025 10:00:00",12.921418,77.502466,NO2,28,34,33
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","14-04-2025 10:00:00",12.990328,77.5431385,CO,8,98,51
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","14-04-2025 10:00:00",13.0246342,77.5080115,NO2,8,10,8
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","14-04-2025 10:00:00",13.0246342,77.5080115,SO2,4,13,6
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","14-04-2025 10:00:00",10.532400,76.215900,SO2,1,1,1
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","14-04-2025 10:00:00",23.233584,77.400574,NH3,12,27,19
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","14-04-2025 10:00:00",23.233584,77.400574,SO2,14,50,27
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","14-04-2025 10:00:00",19.786089,72.757971,NO2,11,11,11
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","14-04-2025 10:00:00",19.786089,72.757971,NH3,5,5,5
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","14-04-2025 10:00:00",19.962900,79.298714,PM2.5,40,238,95
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","14-04-2025 10:00:00",19.962900,79.298714,OZONE,23,37,23
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","14-04-2025 10:00:00",19.9775302,79.2337086,PM2.5,24,88,48
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","14-04-2025 10:00:00",19.9775302,79.2337086,NO2,30,35,33
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","14-04-2025 10:00:00",19.9775302,79.2337086,OZONE,15,145,71
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","14-04-2025 10:00:00",20.918946,74.776388,PM2.5,34,83,48
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","14-04-2025 10:00:00",21.001264,75.565602,NH3,4,11,7
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","14-04-2025 10:00:00",21.001264,75.565602,OZONE,5,87,27
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","14-04-2025 10:00:00",23.331731,75.045981,SO2,38,51,42
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","14-04-2025 10:00:00",23.8640158,78.80289321,PM10,30,92,50
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","14-04-2025 10:00:00",23.8640158,78.80289321,CO,44,48,46
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","14-04-2025 10:00:00",24.108970,82.645580,CO,16,59,21
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","14-04-2025 10:00:00",24.108970,82.645580,OZONE,6,114,29
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","14-04-2025 10:00:00","23.182719 ","75.768218 ",PM10,29,76,46
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","14-04-2025 10:00:00","23.182719 ","75.768218 ",CO,20,85,49
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","14-04-2025 10:00:00",20.719516,77.000253,PM2.5,43,81,58
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","14-04-2025 10:00:00",16.7143745,74.2426398,CO,9,15,12
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","14-04-2025 10:00:00",18.39963,76.57452,NO2,11,150,35
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","14-04-2025 10:00:00",18.39963,76.57452,CO,2,114,10
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","14-04-2025 10:00:00",18.39963,76.57452,OZONE,8,108,43
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","14-04-2025 10:00:00",18.1023399,73.4783687,NO2,11,137,49
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","14-04-2025 10:00:00",20.555712,74.529236,NO2,10,38,19
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","14-04-2025 10:00:00",19.296481,72.840923,OZONE,2,41,9
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","14-04-2025 10:00:00",20.9402359,77.7895248,PM10,84,133,109
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","14-04-2025 10:00:00",20.9402359,77.7895248,NH3,1,2,1
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","14-04-2025 10:00:00",20.9402359,77.7895248,CO,14,39,20
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","14-04-2025 10:00:00",19.875620,75.387310,PM10,57,83,71
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","14-04-2025 10:00:00",19.875620,75.387310,NH3,1,3,2
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","14-04-2025 10:00:00",19.863756,75.321188,PM2.5,38,67,50
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","14-04-2025 10:00:00",19.863756,75.321188,NO2,22,31,26
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","14-04-2025 10:00:00",19.053536,72.84643,NH3,1,4,3
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","14-04-2025 10:00:00",19.053536,72.84643,SO2,2,4,3
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","14-04-2025 10:00:00",19.065931,72.862131,NH3,6,10,7
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","14-04-2025 10:00:00",19.065931,72.862131,CO,22,35,29
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","14-04-2025 10:00:00",19.23241,72.86895,OZONE,1,46,7
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","14-04-2025 10:00:00",18.9767,72.8380,SO2,1,1,1
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","14-04-2025 10:00:00",18.9767,72.8380,OZONE,5,45,14
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","14-04-2025 10:00:00",19.854616,75.905894,NO2,45,171,111
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","14-04-2025 10:00:00",19.854616,75.905894,CO,9,27,15
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","14-04-2025 10:00:00",19.25292,73.142019,NO2,4,7,5
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","14-04-2025 10:00:00",16.6870449,74.2505872,NO2,8,28,14
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","14-04-2025 10:00:00",16.7143745,74.2426398,NO2,9,26,14
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","14-04-2025 10:00:00",23.163174,79.973061,CO,14,24,21
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","14-04-2025 10:00:00",23.142888,79.916147,NO2,17,53,32
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","14-04-2025 10:00:00",23.142888,79.916147,SO2,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","14-04-2025 10:00:00",23.218135,79.957770,PM2.5,18,35,25
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","14-04-2025 10:00:00",23.218135,79.957770,NH3,2,2,2
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","14-04-2025 10:00:00",19.16485,73.23409,PM2.5,17,138,79
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","14-04-2025 10:00:00",19.16485,73.23409,NO2,24,86,38
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","14-04-2025 10:00:00",19.309073,73.057223,PM2.5,40,122,66
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","14-04-2025 10:00:00",23.50016,80.23284,NO2,6,55,26
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","14-04-2025 10:00:00",23.108440,77.511428,SO2,8,82,34
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","14-04-2025 10:00:00",19.04946,72.9230,NH3,11,14,12
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","14-04-2025 10:00:00",19.04946,72.9230,CO,16,60,49
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","14-04-2025 10:00:00",19.04946,72.9230,OZONE,2,34,8
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","14-04-2025 10:00:00",19.083694,72.920967,PM10,44,71,56
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","14-04-2025 10:00:00",19.205800,72.868200,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","14-04-2025 10:00:00",19.205800,72.868200,NH3,2,4,3
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","14-04-2025 10:00:00",19.215859,72.831718,NO2,6,22,12
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","14-04-2025 10:00:00",19.215859,72.831718,NH3,4,9,8
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","14-04-2025 10:00:00",18.9936162,72.8128113,NH3,3,5,4
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","14-04-2025 10:00:00",21.121801,79.04952,PM10,79,122,94
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","14-04-2025 10:00:00",21.121801,79.04952,NH3,1,11,4
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","14-04-2025 10:00:00",21.121801,79.04952,CO,12,70,25
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","14-04-2025 10:00:00",21.14472,79.107595,PM10,73,114,92
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","14-04-2025 10:00:00",21.14472,79.107595,OZONE,26,51,32
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","14-04-2025 10:00:00",21.152875,79.0517531,NH3,2,3,2
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","14-04-2025 10:00:00",20.0073285,73.7762427,SO2,2,9,6
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","14-04-2025 10:00:00",20.0073285,73.7762427,CO,28,32,31
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","14-04-2025 10:00:00",19.9591346,73.7788008,PM2.5,34,77,54
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","14-04-2025 10:00:00",19.9591346,73.7788008,NH3,3,5,4
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","14-04-2025 10:00:00",19.090337,73.014232,CO,23,52,42
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","14-04-2025 10:00:00",19.0575752,73.0151367,SO2,3,44,13
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","14-04-2025 10:00:00",19.060498,72.923356,PM10,52,124,93
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","14-04-2025 10:00:00",19.060498,72.923356,CO,2,43,8
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","14-04-2025 10:00:00",19.060498,72.923356,OZONE,2,34,9
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","14-04-2025 10:00:00",19.383200,72.820400,NO2,42,83,56
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","14-04-2025 10:00:00",19.383200,72.820400,OZONE,7,7,7
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","14-04-2025 10:00:00",19.10861,72.83622,SO2,35,36,36
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","14-04-2025 10:00:00",19.10861,72.83622,CO,1,2,2
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","14-04-2025 10:00:00",19.11074,72.86084,SO2,1,17,7
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","14-04-2025 10:00:00",19.11074,72.86084,CO,8,32,19
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","14-04-2025 10:00:00",19.10078,72.87462,NH3,1,1,1
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","14-04-2025 10:00:00",19.10078,72.87462,CO,14,19,17
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","14-04-2025 10:00:00",19.10078,72.87462,OZONE,7,7,7
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","14-04-2025 10:00:00",19.04946,72.9230,PM2.5,34,86,56
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","14-04-2025 10:00:00",19.0632143,72.8456324,NH3,13,32,22
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","14-04-2025 10:00:00",19.0632143,72.8456324,CO,4,17,13
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","14-04-2025 10:00:00",19.0632143,72.8456324,OZONE,2,43,6
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","14-04-2025 10:00:00",19.0863,72.8888,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","14-04-2025 10:00:00",19.0863,72.8888,OZONE,NA,NA,NA
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","14-04-2025 10:00:00",21.152875,79.0517531,CO,4,70,25
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","14-04-2025 10:00:00",21.143383,79.048912,NH3,3,8,4
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","14-04-2025 10:00:00",21.143383,79.048912,OZONE,5,56,17
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","14-04-2025 10:00:00",19.1878657,72.8304069,PM2.5,26,48,36
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","14-04-2025 10:00:00",18.897756,72.813320,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","14-04-2025 10:00:00",18.897756,72.813320,CO,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","14-04-2025 10:00:00",19.0575752,73.0151367,CO,4,24,8
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","14-04-2025 10:00:00",19.02579,73.10297,OZONE,11,78,14
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","14-04-2025 10:00:00",20.94185,86.11510,NO2,1,17,5
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","14-04-2025 10:00:00",20.94185,86.11510,CO,16,119,53
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","14-04-2025 10:00:00","20.48891     ","85.84768     ",NO2,8,26,12
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","14-04-2025 10:00:00",21.643900,85.599355,SO2,15,27,19
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","14-04-2025 10:00:00",21.847279,85.416905,OZONE,4,10,6
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","14-04-2025 10:00:00",22.265816,86.174829,PM2.5,54,89,72
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","14-04-2025 10:00:00",22.265816,86.174829,PM10,37,82,62
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","14-04-2025 10:00:00",18.547056,73.826908,CO,10,84,43
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","14-04-2025 10:00:00"," 16.5038",74.3623,PM10,36,90,60
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","14-04-2025 10:00:00"," 16.5038",74.3623,CO,10,38,20
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","14-04-2025 10:00:00",17.6336264,75.9132495,OZONE,23,59,35
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","14-04-2025 10:00:00",17.65439,75.90649,PM2.5,54,91,72
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","14-04-2025 10:00:00",17.65439,75.90649,OZONE,8,70,27
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","14-04-2025 10:00:00",18.501793,73.927532,OZONE,1,91,9
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","14-04-2025 10:00:00",18.454450,73.854155,OZONE,25,76,34
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","14-04-2025 10:00:00",18.573040,73.927715,NO2,27,56,42
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","14-04-2025 10:00:00",18.530085,73.849598,CO,36,66,55
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","14-04-2025 10:00:00",18.530085,73.849598,OZONE,7,66,18
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","14-04-2025 10:00:00",18.547056,73.826908,NH3,1,3,2
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","14-04-2025 10:00:00",22.1166054,85.3945546,SO2,7,48,24
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","14-04-2025 10:00:00",21.941841,86.728318,NH3,1,1,1
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","14-04-2025 10:00:00",21.941841,86.728318,SO2,8,23,14
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","14-04-2025 10:00:00",20.240790,85.836784,NO2,3,27,11
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","14-04-2025 10:00:00",22.06156703,85.47409613,PM10,NA,NA,NA
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","14-04-2025 10:00:00",22.265816,86.174829,SO2,8,20,13
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","14-04-2025 10:00:00",20.9360711,85.1707021,SO2,18,95,49
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","14-04-2025 10:00:00",21.869985,85.167016,PM2.5,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","14-04-2025 10:00:00",18.616318,73.765797,SO2,1,6,2
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","14-04-2025 10:00:00",18.616318,73.765797,CO,16,100,49
India,Maharashtra,Pune,"Bhosari, Pune - IITM","14-04-2025 10:00:00",18.640051,73.848956,PM10,54,200,94
India,Maharashtra,Pune,"Bhosari, Pune - IITM","14-04-2025 10:00:00",18.640051,73.848956,NO2,17,102,47
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","14-04-2025 10:00:00",23.7176342,92.7192841,NH3,NA,NA,NA
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","14-04-2025 10:00:00",23.7176342,92.7192841,CO,3,3,3
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","14-04-2025 10:00:00",21.51161,86.89088,NH3,2,3,3
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","14-04-2025 10:00:00",21.51161,86.89088,CO,26,111,41
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","14-04-2025 10:00:00",19.26777,72.97182,NH3,4,7,5
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","14-04-2025 10:00:00",19.26777,72.97182,SO2,1,6,2
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","14-04-2025 10:00:00",19.222279,72.957979,NH3,2,8,6
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","14-04-2025 10:00:00",19.222279,72.957979,OZONE,7,71,12
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","14-04-2025 10:00:00",21.8004996,83.8396977,NO2,15,28,16
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","14-04-2025 10:00:00",31.321907,75.578914,PM2.5,31,75,51
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","14-04-2025 10:00:00",31.321907,75.578914,NO2,30,36,32
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","14-04-2025 10:00:00",31.321907,75.578914,SO2,13,13,13
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","14-04-2025 10:00:00",31.321907,75.578914,OZONE,10,74,19
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","14-04-2025 10:00:00","30.736056 ",76.209694,NH3,7,8,7
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","14-04-2025 10:00:00",30.9028,75.8086,PM2.5,77,146,106
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","14-04-2025 10:00:00",30.9028,75.8086,OZONE,5,20,11
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","14-04-2025 10:00:00",30.649961,76.331442,SO2,NA,NA,NA
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","14-04-2025 10:00:00",29.610750,74.283608,PM10,80,275,127
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","14-04-2025 10:00:00",29.610750,74.283608,NH3,8,25,15
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","14-04-2025 10:00:00",29.610750,74.283608,SO2,12,26,16
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","14-04-2025 10:00:00",29.610750,74.283608,CO,46,100,59
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","14-04-2025 10:00:00",26.902909,75.836858,NO2,17,72,34
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","14-04-2025 10:00:00",26.902909,75.836858,NH3,4,9,5
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","14-04-2025 10:00:00",26.902909,75.836858,CO,17,50,34
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","14-04-2025 10:00:00",26.843698,75.766894,SO2,4,7,5
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","14-04-2025 10:00:00",26.843698,75.766894,OZONE,26,187,187
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","14-04-2025 10:00:00",28.194909,76.862296,NO2,22,54,38
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","14-04-2025 10:00:00",28.207266,76.829265,SO2,NA,NA,NA
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","14-04-2025 10:00:00",25.435774,75.644272,PM10,93,219,139
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","14-04-2025 10:00:00",25.435774,75.644272,OZONE,51,119,72
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","14-04-2025 10:00:00",24.892047,74.623527,SO2,1,14,6
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","14-04-2025 10:00:00",26.786682,75.827928,NH3,4,10,5
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","14-04-2025 10:00:00",26.960669,75.771817,PM2.5,NA,NA,NA
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","14-04-2025 10:00:00",26.9502929,75.730943,NO2,9,51,23
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","14-04-2025 10:00:00",26.9502929,75.730943,SO2,16,25,19
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","14-04-2025 10:00:00",26.912329,70.909168,PM2.5,27,148,53
India,Punjab,Patiala,"Model Town, Patiala - PPCB","14-04-2025 10:00:00",30.349388,76.366642,CO,17,54,36
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","14-04-2025 10:00:00",31.0325454,76.5623046,PM2.5,1,10,5
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","14-04-2025 10:00:00",26.470859,74.646594,SO2,1,13,3
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","14-04-2025 10:00:00",27.554793,76.611536,OZONE,12,46,16
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","14-04-2025 10:00:00",28.296139,74.961696,PM10,66,120,99
